artifact_row_index,source_id,district
199739,7988261,zaouia sidi ghalem
199740,7988265,l ocean
199741,7988266,hay targa
199743,7988271,ahfir
199744,7988285,assaka
199745,7988307,chefchaouen
199746,7988325,cgi
199747,7988329,laayoune
199748,7988330,hay qods
199749,7988336,imsouane
199750,7988339,oulad frej
199751,7988343,route de l ourika
199753,7988356,marjane
199754,7988360,amerchich
199755,7988361,marjane
199756,7988368,marjane
199757,7988374,omar
199758,7988377,mers sultan
199759,7988381,bouskoura ville
199760,7988414,californie
199761,7988419,martil
199762,7988430,arset ihiri
199763,7988439,gauthier
199764,7988440,la ville haute
199765,7988441,casablanca
199766,7988442,dar bouazza
199768,7988447,port
199769,7988448,sidi taibi
199771,7988452,oulfa
199772,7988481,hay jdid
199773,7988489,les hopitaux
199774,7988507,centre ville
199775,7988509,route de l ourika
199777,7988531,msala
199778,7988543,hamza
199779,7988560,berrechid
199780,7988579,route immouzer
199781,7988594,dar bouazza
199782,7988599,route casablanca
199783,7988606,garage allal
199784,7988628,ziana
199785,7988635,selouane
199787,7988668,tassoultante
199788,7988692,mouassine
199789,7988700,maamora
199790,7988702,asni
199791,7988741,haouzia
199792,7988758,gueliz
199793,7988761,al boustane
199794,7988763,oued laou
199795,7988764,al qods
199796,7988767,hay salam
199797,7988805,route casablanca
199798,7988822,oued laou
199799,7988827,racine
199801,7988856,derb ghalef
199802,7988864,centre
199803,7988893,oulfa
199806,7988940,najd
199807,7988956,bouargane
199808,7989085,cil hay salam
199810,7989190,hay saada 1
199811,7989193,temara
199813,7989196,bouznika
199814,7989197,la gironde
199815,7989199,el mansouria
199816,7989200,route de fez
199817,7989216,zone industrielle
199818,7989219,medina
199819,7989220,berrechid
199820,7989229,boukhalef
199821,7989233,mesnana
199822,7989248,boukar
199823,7989249,quartier industriel
199824,7989252,inara
199825,7989253,oulfa
199826,7989254,route amizmiz
199827,7989261,racine extension
199828,7989265,tanja balia
199829,7989266,ait ourir
199831,7989298,sidi rahal chatai
199832,7989299,hay chmaou
199833,7989310,martil
199844,7989353,californie
199845,7989407,ain atig
199846,7989430,riyad
199847,7989482,laymoune
199848,7989487,maarif
199849,7989492,malabata
199850,7989523,ain sebaa
199853,7989526,ain sebaa
199854,7989532,berrechid
199856,7989551,almaz
199857,7989560,al kawtar
199858,7989592,haut agdal
199859,7989602,du golf
199860,7989603,khouribga
199862,7989606,port
199863,7989617,ain chock
199864,7989621,les princesses
199865,7989655,haut founty
199866,7989667,quartier aerodrome
199867,7989671,palmier
199868,7989688,beausejour
199869,7989706,ville nouvelle
199870,7989736,hay bensouda
199872,7989768,azla
199873,7989775,route de ouarzazate
199874,7989814,lqliaa
199875,7989830,hay mohammadi
199876,7989868,ennakhil palmeraie
199880,7989906,almaz
199881,7989923,azli
199882,7989942,riad oulad mtaa
199884,7989960,hay hassani
199886,7989963,la gironde
199887,7989967,mhamid
199888,7989977,plage oued cherrat
199889,7989994,casablanca
199891,7990006,sefrou
199893,7990020,tassoultante
199896,7990042,sidi maarouf
199897,7990060,quartier bachkou
199898,7990065,guich oudaya
199899,7990073,route nationale assilah n1
199900,7990074,du golf
199902,7990081,hay alamal
199903,7990086,souissi
199904,7990089,el moukef
199905,7990102,centre
199907,7990113,berrechid
199908,7990120,martil
199909,7990124,casablanca
199910,7990133,tilila
199911,7990142,centre ville
199912,7990145,derb lahjar
199913,7990178,triangle d or
199914,7990202,belkhir
199915,7990220,a c3 afn seba c3 a2
199916,7990221,hassan centre ville
199917,7990231,hay hassani
199919,7990238,hay hassani
199922,7990305,mhamid
199924,7990369,gueliz
199925,7990376,sidi rahal
199926,7990387,amerchich
199927,7990404,ait kamra
199928,7990419,casablanca finance city
199929,7990420,nouvelle ville
199930,7990433,ouahat sidi brahim
199931,7990460,la ville haute
199932,7990462,route nationale assilah n1
199933,7990469,malabata
199934,7990472,tanja balia
199935,7990477,route amizmiz
199936,7990482,gueliz
199937,7990485,sidi maarouf
199939,7990524,hay lalla meriem
199940,7990527,sidi bou amar
199941,7990535,plage oued cherrat
199942,7990548,centre ville
199943,7990573,anjra
199944,7990594,route d agadir essaouira
199946,7990649,azzouzia
199947,7990661,quartier des ambassades
199948,7990700,les princesses
199949,7990710,secteur touristique
199951,7990732,route d agadir essaouira
199952,7990733,hay targa
199953,7990745,hay chmaou
199954,7990751,hay chmaou
199955,7990759,ben guerir
199956,7990760,el moukef
199957,7990761,errahma
199959,7990780,dar touzani
199960,7990790,batha
199961,7990801,oasis
199962,7990809,bd allal el fassi
199963,7990815,sala el jadida
199964,7990823,oulfa
199969,7990837,meknassa al gharbia
199970,7990840,guercif
199971,7990857,zouagha
199972,7990868,route de fez
199973,7990869,la ville haute
199976,7990913,zone industrielle sidi ghanem
199977,7990920,maarif
199979,7990930,port tanger ville
199980,7990951,zouagha
199981,7990963,el massira
199982,7990972,dar bouazza
199983,7990978,oulfa
199984,7990983,ain diab extension
199985,7990984,imarat
199987,7990996,ain sebaa
199988,7990997,marjane
199990,7991013,roches noires
199991,7991016,maarif extension
199992,7991025,hay al fath
199993,7991037,mhamid
199994,7991051,mrir t
199995,7991062,lissasfa
199996,7991077,essaada
199998,7991109,garage allal
199999,7991135,centre ville
200000,7991136,route de ouarzazate
200001,7991138,errahma
200002,7991145,route de l ourika
200003,7991147,nouaceur
200004,7991163,ennakhil palmeraie
200005,7991170,bd derfoufi
200006,7991175,ourika
200007,7991186,hay salam
200008,7991189,berrechid
200009,7991213,hay al fath
200010,7991222,al kawtar
200013,7991242,harhoura
200014,7991246,gauthier
200015,7991276,ferme bretonne hay arraha
200016,7991324,roches noires
200017,7991344,harhoura
200018,7991349,route de fez
200019,7991374,route nationale assilah n1
200020,7991386,gueznaia
200022,7991437,saidia
200023,7991439,berrechid
200024,7991442,longchamps hay al hanaa
200025,7991444,hamria
200026,7991451,nassim 1
200027,7991461,hay al azhar
200028,7991468,route de l ourika
200029,7991479,anfa
200032,7991499,route immouzer
200033,7991500,massira 2
200034,7991503,ferme bretonne hay arraha
200035,7991513,el mansouria
200037,7991524,ait malek
200038,7991532,bhibah
200039,7991539,sidi brahim
200041,7991543,route casablanca
200042,7991545,argana
200044,7991560,zaouia sidi ghalem
200045,7991567,racine
200046,7991587,casablanca
200048,7991642,bouskoura ville
200049,7991645,bouskoura ville
200050,7991650,ain sebaa
200051,7991672,anfa
200052,7991683,el manar el hank
200054,7991703,californie
200055,7991732,beni mellal
200056,7991737,nassim 1
200057,7991747,haut founty
200058,7991784,l ocean
200059,7991795,ennakhil palmeraie
200060,7991845,route de fez
200061,7991869,asni
200062,7991880,route nationale assilah n1
200063,7991888,malloussa
200064,7991909,gueliz
200065,7991918,dar bouazza
200066,7991920,hay targa
200067,7991933,sidi kacem
200068,7991959,ennakhil palmeraie
200069,7991960,martil
200070,7991969,hay saada
200071,7991973,route de l ourika
200072,7991976,val d or
200073,7991996,ennakhil palmeraie
200074,7992000,cente
200076,7992014,sidi moumen
200077,7992015,sala el jadida
200079,7992027,belvedere
200080,7992040,ain sebaa
200081,7992088,benslimane
200082,7992090,gauthier
200083,7992092,californie
200084,7992099,oulfa
200085,7992118,souissi
200086,7992119,had soualem
200087,7992126,taghazout
200088,7992133,charf
200089,7992155,centre
200090,7992156,guigou
200092,7992162,boulemane
200093,7992171,mghogha
200096,7992179,al kawtar
200098,7992186,hay al kamal
200099,7992189,martil
200100,7992227,ville verte
200102,7992237,bir rami ouest
200103,7992239,centre
200104,7992245,gauthier
200105,7992255,la floride
200106,7992287,route de marrakech
200107,7992290,casablanca
200108,7992297,wafa
200109,7992305,tabriquet
200110,7992318,hay annassim
200111,7992328,ain diab
200112,7992353,rahba kedima
200114,7992361,agdal
200115,7992384,dar bouazza
200116,7992406,route de fez
200117,7992410,guisser
200118,7992426,sidi yahya zaer
200119,7992428,belvedere
200120,7992450,bouaakkaz
200121,7992454,cente
200122,7992459,el matar
200123,7992464,quartier oued fes
200124,7992472,saniat errmel
200126,7992500,hay hassani
200127,7992503,l ocean
200128,7992504,route nationale assilah n1
200129,7992513,ferme bretonne hay arraha
200130,7992514,sidi moumen
200131,7992521,centre
200132,7992529,maamora
200133,7992532,maamora
200134,7992550,hay al barid
200135,7992565,lissasfa
200136,7992576,sidi bou amar
200137,7992590,akkari
200139,7992601,maghrib arabi
200140,7992605,samlalia
200141,7992614,sidi abdallah ghiat
200142,7992617,laymoune
200143,7992644,agdal
200144,7992656,berrima
200145,7992674,hay massira
200146,7992675,zone industrielle sidi brahim
200147,7992698,saidia
200148,7992700,gueznaia
200149,7992743,mandarona
200150,7992751,hay zobir
200151,7992756,corniche
200152,7992758,sidi kacem
200153,7992771,bel air val fleuri
200154,7992773,hay targa
200155,7992780,sala el jadida
200156,7992782,ain sebaa
200157,7992785,route immouzer
200158,7992822,mimosas
200159,7992838,cabo negro
200160,7992840,sidi maarouf
200161,7992855,ain chock
200162,7992871,founti
200163,7992873,hivernage
200165,7992880,oulfa
200167,7992910,hay oued dahab
200169,7992919,ennakhil palmeraie
200170,7992928,administratif
200171,7992970,triangle d or
200172,7992972,marjane
200173,7992976,riad oulad mtaa
200174,7993009,victoria
200175,7993017,azemmour
200176,7993060,bouskoura ville
200177,7993065,branes kdima
200178,7993067,agdal
200179,7993087,route amizmiz
200180,7993090,centre
200181,7993094,ain diab
200182,7993095,ferme bretonne hay arraha
200183,7993096,khouribga
200184,7993102,hay annasr
200186,7993157,bir jdid
200187,7993197,centre ville
200189,7993208,haut founty
200192,7993250,errahma
200193,7993254,tenoukchet
200195,7993256,tenoukchet
200199,7993260,tenoukchet
200202,7993264,tenoukchet
200203,7993265,tenoukchet
200204,7993268,hay mohammadi
200205,7993273,route de safi
200206,7993274,ville verte
200207,7993301,secteur touristique
200208,7993325,dar bouazza
200209,7993336,msala
200210,7993343,lusitania
200211,7993349,hay targa
200212,7993365,sakani
200213,7993366,abi ragrag
200215,7993390,nassim 2
200216,7993398,anza
200217,7993451,el mansouria
200218,7993459,boukhalef
200219,7993491,secteur touristique
200220,7993497,sidi hajjaj oued hassar
200221,7993498,racine
200222,7993507,secteur touristique
200223,7993521,route de fez
200224,7993522,bouchentouf
200227,7993536,hay mabrouka
200229,7993543,berrechid
200230,7993546,medina
200231,7993549,route de tahanaout
200232,7993556,bel air val fleuri
200234,7993573,boulevard med 6
200235,7993584,racine
200236,7993588,route de safi
200237,7993598,belvedere
200239,7993606,ouazzane
200240,7993608,les hopitaux
200241,7993612,imarat
200242,7993630,route de l ourika
200243,7993640,diour jamaa
200244,7993644,racine
200245,7993650,maarif extension
200246,7993651,tifelt
200247,7993655,kouilma
200248,7993667,massira 1
200249,7993674,bab doukkala
200250,7993697,tikiouine
200255,7993732,hay ez zaitoune
200256,7993735,hay palestine
200258,7993764,agdal
200259,7993766,centre ville
200260,7993770,secteur touristique
200262,7993798,siusse
200263,7993799,asilah
200264,7993800,wislane
200268,7993823,hay annour
200269,7993836,hay targa
200271,7993893,ferme bretonne hay arraha
200272,7993896,illigh
200273,7993931,almaz
200274,7993932,aguerd
200276,7993951,camp al ghoul
200277,7993961,camp al ghoul
200278,7993972,val fleury
200279,7993973,route de tahanaout
200280,7993984,route de tahanaout
200281,7993994,dar bouazza
200282,7994004,mandarona
200283,7994029,racine
200284,7994046,bouskoura ville
200286,7994059,hay dakhla
200288,7994080,tamesna
200290,7994115,ville verte
200293,7994125,marrakech
200294,7994136,route amizmiz
200295,7994145,route ain chkaf
200296,7994156,route de fez
200298,7994159,route de tahanaout
200299,7994161,route immouzer
200300,7994162,souissi
200301,7994168,ain aouda
200302,7994178,route de tahanaout
200304,7994190,sidi othmane
200305,7994210,hay essalam
200308,7994232,kennaria
200309,7994236,sidi ben slimane el jazouli
200310,7994241,massira 3
200311,7994248,zone industrielle
200312,7994257,agdal
200313,7994269,el hadadda
200314,7994277,lekrimat
200315,7994283,hay kassam
200316,7994284,ain diab
200317,7994317,riad salam
200318,7994322,mghogha
200320,7994340,cabo negro
200321,7994356,boumalne dades
200322,7994377,cabo negro
200323,7994380,roches noires
200324,7994383,nahda
200326,7994405,oulfa
200327,7994420,m diq
200328,7994424,marjane
200336,7994443,plateau al batha
200337,7994457,assam
200338,7994470,hay oued dahab
200339,7994473,cherkaoui marzouka
200340,7994476,hay oued dahab
200341,7994484,el mansouria
200342,7994485,wifak
200343,7994486,sidi rahal
200344,7994487,lalla zahra
200345,7994489,hay houda
200346,7994497,la ville haute
200348,7994507,mesnana
200349,7994513,berrechid
200350,7994515,hay moulay rachid 3
200351,7994517,bettana
200352,7994524,izdihar
200353,7994529,route amizmiz
200354,7994530,el kelaa des sraghna
200355,7994539,marjane
200356,7994547,route casablanca
200358,7994554,route de tahanaout
200359,7994557,sidi bouknadel
200360,7994574,racine
200361,7994593,daoudiat
200364,7994608,agdal
200365,7994618,sala el jadida
200366,7994629,mers sultan
200367,7994631,ain atig
200368,7994673,cil hay salam
200369,7994676,tiznit
200370,7994700,bouskoura ville
200371,7994706,el mansouria
200372,7994722,centre ville
200373,7994747,bni ansar
200374,7994771,diour jamaa
200375,7994775,route amizmiz
200376,7994794,hay inara
200377,7994795,amelkis
200378,7994797,anza
200379,7994806,route amizmiz
200380,7994824,lissasfa
200381,7994829,al amal
200382,7994836,bni ansar
200384,7994873,dar assalam
200385,7994874,route de safi
200386,7994898,harhoura
200387,7994919,el kelaa des sraghna
200388,7994933,azrou
200391,7995004,souissi
200393,7995014,hivernage
200394,7995019,al kawtar
200396,7995024,hay targa
200397,7995031,hay mohammadi
200398,7995037,centre
200399,7995041,marrakech
200400,7995048,jawhara
200401,7995059,samlalia
200402,7995067,victoria
200403,7995110,ouislane
200404,7995113,diour jamaa
200405,7995121,ait melloul
200406,7995132,cgi
200407,7995133,dar bouazza
200408,7995134,had soualem
200409,7995135,hay al bahja
200410,7995136,route amizmiz
200413,7995145,hay al azhar
200414,7995147,ouasis
200415,7995148,hay lalla haya
200416,7995154,riad oulad mtaa
200417,7995159,malabata
200418,7995163,administratif
200419,7995174,sidi rahhal
200420,7995200,l ocean
